 5; 3.900; 0.98; 3.18e+08;  1.72;100
 5; 3.896; 0.97; 3.56e+08;  1.71;100
 5; 3.896; 0.96; 3.44e+08;  1.71;100
 5; 3.923; 0.97;-2.09e+07;  1.77;100
 5; 3.914; 0.97; 9.27e+07;  1.74;100
 5; 3.918; 0.95;-6.12e+06;  1.74;100
 5; 3.881; 0.92; 4.82e+08;  1.66;100
 5; 3.873; 0.92; 5.68e+08;  1.65;100
 5; 3.888; 0.91; 3.61e+08;  1.66;100
 5; 3.888; 0.91; 3.54e+08;  1.66;100
 5; 3.905; 0.91; 7.99e+07;  1.69;100
 5; 3.885; 0.88; 3.54e+08;  1.63;100
 5; 3.847; 0.87; 8.30e+08;  1.60;100
 5; 3.885; 0.87; 3.39e+08;  1.63;100
 5; 3.892; 0.87; 1.75e+08;  1.64;100
 5; 3.892; 0.86; 1.51e+08;  1.63;100
 5; 3.850; 0.85; 7.76e+08;  1.58;100
 5; 3.892; 0.85; 1.39e+08;  1.63;100
 5; 3.881; 0.85; 3.43e+08;  1.60;100
 5; 3.865; 0.83; 5.54e+08;  1.58;100
 5; 3.862; 0.83; 6.05e+08;  1.57;100
 5; 3.784; 0.85; 2.02e+09;  1.42;100
 5; 3.873; 0.82; 4.03e+08;  1.57;100
 5; 3.869; 0.81; 4.46e+08;  1.56;100
 5; 3.862; 0.79; 5.29e+08;  1.54;100
 5; 3.873; 0.79; 3.11e+08;  1.55;100
 5; 3.791; 0.81; 2.25e+09;  1.38;100
 5; 3.865; 0.78; 4.48e+08;  1.54;100
 5; 3.869; 0.78; 3.81e+08;  1.54;100
 5; 3.844; 0.78; 7.94e+08;  1.52;100
 5; 3.800; 0.76; 2.32e+09;  1.35;100
 5; 3.869; 0.75; 2.55e+08;  1.52;100
 5; 3.869; 0.75; 2.55e+08;  1.52;100
 5; 3.841; 0.74; 8.06e+08;  1.49;100
 5; 3.869; 0.74; 2.25e+08;  1.52;100
 5; 3.854; 0.72; 5.30e+08;  1.48;100
 5; 3.850; 0.70; 5.78e+08;  1.46;100
 5; 3.865; 0.70; 1.87e+08;  1.49;100
 5; 3.858; 0.70; 3.86e+08;  1.47;100
 5; 3.865; 0.70; 1.73e+08;  1.49;100
 5; 3.834; 0.70; 9.07e+08;  1.45;100
 5; 3.800; 0.70; 2.56e+09;  1.30;100
 5; 3.798; 0.68; 2.68e+09;  1.29;100
 5; 3.862; 0.67; 1.67e+08;  1.46;100
 5; 3.850; 0.65; 4.60e+08;  1.43;100
 5; 3.844; 0.64; 6.15e+08;  1.42;100
 5; 3.828; 0.65; 1.02e+09;  1.40;100
 5; 3.847; 0.62; 4.53e+08;  1.41;100
 5; 3.828; 0.62; 1.00e+09;  1.38;100
 5; 3.834; 0.62; 8.21e+08;  1.39;100
 5; 3.834; 0.62; 8.21e+08;  1.39;100
 5; 3.854; 0.61; 1.99e+08;  1.42;100
 5; 3.847; 0.60; 4.06e+08;  1.40;100
 5; 3.850; 0.60; 2.60e+08;  1.40;100
 5; 3.841; 0.58; 5.32e+08;  1.37;100
 5; 3.828; 0.58; 9.43e+08;  1.36;100
 5; 3.816; 0.59; 1.32e+09;  1.34;100
 5; 3.854; 0.58; 4.47e+07;  1.40;100
 5; 3.831; 0.57; 8.19e+08;  1.36;100
 5; 3.822; 0.58; 1.12e+09;  1.34;100
 5; 3.828; 0.57; 9.15e+08;  1.35;100
 5; 3.831; 0.57; 8.08e+08;  1.35;100
 5; 3.809; 0.56; 1.51e+09;  1.32;100
 5; 3.813; 0.55; 1.40e+09;  1.32;100
 5; 3.813; 0.55; 1.40e+09;  1.32;100
 5; 3.834; 0.54; 6.22e+08;  1.34;100
 5; 3.813; 0.54; 1.38e+09;  1.31;100
 5; 3.819; 0.54; 1.16e+09;  1.32;100
 5; 3.809; 0.54; 1.50e+09;  1.30;100
 5; 3.847; 0.52; 3.42e+06;  1.36;100
 5; 3.841; 0.51; 2.16e+08;  1.34;100
 5; 3.813; 0.51; 1.34e+09;  1.29;100
 5; 3.813; 0.50; 1.33e+09;  1.29;100
 5; 3.809; 0.49; 1.42e+09;  1.27;100
 5; 3.806; 0.47; 1.52e+09;  1.26;100
 5; 3.813; 0.47; 1.25e+09;  1.26;100
 5; 3.828; 0.46; 4.94e+08;  1.29;100
 5; 3.806; 0.46; 1.49e+09;  1.25;100
 5; 3.793; 0.46; 2.13e+09;  1.23;100
 5; 3.822; 0.45; 7.53e+08;  1.27;100
 5; 3.813; 0.44; 1.16e+09;  1.25;100
 5; 3.809; 0.44; 1.30e+09;  1.25;100
 5; 3.798; 0.44; 1.88e+09;  1.22;100
 5; 3.828; 0.43; 3.06e+08;  1.28;100
 5; 3.806; 0.42; 1.38e+09;  1.23;100
 5; 3.806; 0.41; 1.36e+09;  1.23;100
 5; 3.813; 0.41; 1.01e+09;  1.23;100
 5; 3.789; 0.41; 2.33e+09;  1.19;100
 5; 3.822; 0.39; 3.87e+08;  1.25;100
 5; 3.806; 0.39; 1.26e+09;  1.21;100
 5; 3.819; 0.38; 5.16e+08;  1.24;100
 5; 3.759; 0.41; 5.53e+09;  1.08;100
 5; 3.793; 0.38; 1.99e+09;  1.19;100
 5; 3.793; 0.38; 1.98e+09;  1.18;100
 5; 3.819; 0.36; 3.76e+08;  1.23;100
 5; 3.822; 0.36; 1.92e+08;  1.24;100
 5; 3.793; 0.35; 1.88e+09;  1.17;100
 5; 3.816; 0.34; 3.93e+08;  1.21;100
 5; 3.793; 0.34; 1.84e+09;  1.17;100
 5; 3.761; 0.35; 5.98e+09;  1.05;100
 5; 3.798; 0.32; 1.40e+09;  1.17;100
 5; 3.803; 0.30; 9.55e+08;  1.17;100
 5; 3.773; 0.32; 3.34e+09;  1.11;100
 5; 3.816; 0.29; 4.31e+07;  1.20;100
 5; 3.816; 0.29; 4.31e+07;  1.20;100
 5; 3.793; 0.30; 1.62e+09;  1.15;100
 5; 3.795; 0.28; 1.31e+09;  1.15;100
 5; 3.752; 0.30; 6.88e+09;  1.01;100
 5; 3.789; 0.28; 1.86e+09;  1.13;100
 5; 3.803; 0.26; 6.15e+08;  1.16;100
 5; 3.809; 0.25; 7.80e+07;  1.17;100
 5; 3.809; 0.25; 7.80e+07;  1.17;100
 5; 3.784; 0.26; 2.10e+09;  1.11;100
 5; 3.793; 0.24; 1.23e+09;  1.13;100
 5; 3.789; 0.24; 1.58e+09;  1.12;100
 5; 3.793; 0.22; 1.06e+09;  1.12;100
 5; 3.795; 0.18; 4.37e+08;  1.11;100
 5; 3.798; 0.18; 2.33e+08;  1.12;100
 5; 3.786; 0.16; 1.07e+09;  1.09;100
 5; 3.795; 0.15; 1.25e+08;  1.10;100
 5; 3.782; 0.15; 1.34e+09;  1.07;100
 5; 4.300; 3.37; 2.56e+07;  6.73;100
 5; 4.133; 2.56; 4.93e+05;  4.07;100
 5; 3.927; 1.96; 6.68e+05;  3.18;100
 5; 4.000; 2.00; 9.50e+05;  3.03;100
 5; 3.956; 1.70; 1.45e+06;  2.59;100
 5; 4.075; 1.86; 2.26e+06;  2.61;100
 5; 3.963; 1.67; 1.64e+06;  2.52;100
 5; 4.062; 1.80; 2.38e+06;  2.52;100
 5; 4.010; 1.67; 2.24e+06;  2.38;100
 5; 3.865; 1.46; 1.37e+06;  2.43;100
 5; 3.927; 1.43; 2.33e+06;  2.21;100
 5; 4.030; 1.50; 4.49e+06;  2.19;100
 5; 4.030; 1.46; 5.11e+06;  2.17;100
 5; 3.786; 1.31; 1.04e+06;  2.39;100
 5; 3.918; 1.31; 3.00e+06;  2.04;100
 5; 3.873; 1.29; 2.22e+06;  2.14;100
 5; 3.956; 1.28; 4.30e+06;  1.91;100
 5; 4.010; 1.34; 6.20e+06;  2.04;100
 5; 3.865; 1.18; 2.74e+06;  2.00;100
 5; 3.828; 1.13; 2.26e+06;  2.03;100
 5; 3.858; 1.09; 3.22e+06;  1.90;100
 5; 3.905; 1.07; 5.04e+06;  1.75;100
 5; 3.809; 1.02; 2.51e+06;  1.93;100
 5; 3.793; 0.95; 2.56e+06;  1.88;100
 5; 3.775; 0.95; 2.18e+06;  1.91;100
 5; 3.803; 0.87; 3.44e+06;  1.75;100
 5; 3.777; 0.83; 2.96e+06;  1.76;100
 5; 3.773; 0.73; 3.60e+06;  1.66;100
 5; 3.768; 0.73; 3.48e+06;  1.67;100
 5; 3.784; 0.71; 4.26e+06;  1.61;100
 3; 3.644; 0.91; 3.40e+05;  1.62;100
 5; 3.736; 0.71; 2.53e+06;  1.72;100
 3; 3.668; 0.78; 9.87e+05;  1.82;100
 5; 3.813; 0.60; 7.98e+06;  1.42;100
 5; 3.743; 0.64; 3.26e+06;  1.63;100
 5; 3.858; 0.55; 1.84e+07;  1.33;100
 5; 3.766; 0.54; 5.49e+06;  1.47;100
 5; 3.759; 0.52; 5.35e+06;  1.47;100
 3; 3.662; 0.63; 1.31e+06;  1.62;100
 5; 3.816; 0.43; 1.52e+07;  1.21;100
 5; 3.791; 0.37; 1.35e+07;  1.21;100
 5; 3.777; 0.36; 1.12e+07;  1.25;100
 5; 3.782; 0.36; 1.22e+07;  1.23;100
 5; 3.736; 0.37; 6.32e+06;  1.36;100
 5; 3.757; 0.34; 9.09e+06;  1.28;100
 3; 3.638; 0.57; 1.11e+06;  1.33;100
 5; 3.752; 0.34; 8.69e+06;  1.28;100
 5; 3.743; 0.34; 7.61e+06;  1.31;100
 5; 3.780; 0.28; 1.58e+07;  1.15;100
 5; 3.741; 0.28; 8.87e+06;  1.26;100
 3; 3.648; 0.46; 1.78e+06;  1.37;100
 5; 3.773; 0.24; 1.63e+07;  1.13;100
 5; 3.768; 0.23; 1.60e+07;  1.13;100
 5; 3.761; 0.20; 1.61e+07;  1.12;100
 5; 3.743; 0.20; 1.23e+07;  1.16;100
 5; 3.770; 0.16; 2.20e+07;  1.05;100
 5; 3.734; 0.17; 1.17e+07;  1.16;100
 5; 3.718; 0.17; 9.10e+06;  1.20;100
 5; 3.698; 0.20; 6.00e+06;  1.28;100
 3; 3.633; 0.35; 2.07e+06;  1.21;100
 5; 3.757; 0.10; 2.29e+07;  1.02;100
 5; 3.752; 0.08; 2.24e+07;  1.02;100
 5; 3.777; 0.04; 4.38e+07;  1.07;100
 5; 3.768; 0.02; 4.16e+07;  1.04;100
 5; 3.757; 0.03; 3.36e+07;  1.00;100
 5; 3.700; 0.06; 1.00e+07;  1.14;100
 5; 3.693;-0.02; 1.18e+07;  1.08;100
 5; 3.705;-0.06; 1.68e+07;  1.02;100
 5; 3.695;-0.05; 1.33e+07;  1.06;100
 5; 3.698;-0.07; 1.51e+07;  1.03;100
 5; 3.677;-0.07; 1.01e+07;  1.08;100
 5; 3.686;-0.12; 1.47e+07;  1.02;100
 5; 3.711;-0.17; 3.32e+07;  0.89;100
 5; 3.680;-0.11; 1.26e+07;  1.04;100
 3; 3.610; 0.02; 4.29e+06;  0.93;100
 5; 3.700;-0.26; 4.26e+07;  0.84;100
 5; 3.680;-0.24; 2.13e+07;  0.93;100
 5; 3.666;-0.22; 1.40e+07;  0.98;100
 3; 3.585; 0.10; 1.18e+06;  0.70;100
 5; 3.666;-0.22; 1.44e+07;  0.98;100
 5; 3.677;-0.28; 2.42e+07;  0.90;100
 5; 3.682;-0.32; 3.46e+07;  0.84;100
 5; 4.010; 2.30; 1.63e+08;  3.35;100
 5; 4.117; 2.48; 6.92e+07;  4.04;100
 5; 4.000; 2.00; 2.46e+08;  2.82;100
 5; 4.040; 1.98; 1.30e+08;  3.01;100
 5; 4.117; 2.12; 1.65e+07;  3.45;100
 5; 4.000; 1.74; 1.89e+08;  2.64;100
 5; 4.030; 1.68; 7.30e+07;  2.61;100
 5; 3.905; 1.46; 6.19e+08;  2.05;100
 5; 3.927; 1.13; 2.42e+08;  1.88;100
 5; 3.892; 1.06; 4.96e+08;  1.78;100
 5; 3.914; 1.03; 2.49e+08;  1.79;100
 5; 3.892; 0.99; 4.31e+08;  1.73;100
 5; 3.881; 0.95; 5.17e+08;  1.68;100
 5; 3.869; 0.88; 5.69e+08;  1.61;100
 5; 3.822; 0.86; 1.69e+09;  1.45;100
 5; 3.837; 0.80; 8.92e+08;  1.53;100
 5; 3.850; 0.79; 7.10e+08;  1.53;100
 5; 3.877; 0.77; 1.60e+08;  1.55;100
 5; 3.858; 0.73; 4.74e+08;  1.50;100
 5; 3.831; 0.68; 9.66e+08;  1.43;100
 5; 3.854; 0.65; 3.38e+08;  1.44;100
 5; 3.761; 0.67; 3.17e+09;  1.26;100
 5; 3.847; 0.54; 1.24e+08;  1.37;100
 5; 3.800; 0.49; 1.83e+09;  1.26;100
 5; 3.789; 0.40; 2.32e+09;  1.19;100
 5; 3.806; 0.39; 1.28e+09;  1.22;100
 5; 3.766; 0.40; 5.35e+09;  1.08;100
 5; 3.803; 0.34; 1.20e+09;  1.19;100
 5; 3.793; 0.19; 7.34e+08;  1.11;100
 5; 3.768; 0.19; 3.20e+09;  1.05;100
 5; 3.764; 0.18; 3.70e+09;  1.03;100
 5; 4.062; 2.22; 1.12e+08;  3.45;100
 3; 3.740; 2.04; 1.55e+08;  3.46;100
 3; 3.698; 1.94; 1.52e+08;  3.49;100
 5; 4.133; 2.14;-8.93e+06;  3.55;100
 3; 3.690; 1.87; 1.63e+08;  3.40;100
 5; 4.062; 1.94; 7.92e+07;  3.01;100
 3; 3.706; 1.80; 1.93e+08;  3.18;100
 5; 3.927; 1.71; 4.21e+08;  2.37;100
 5; 3.994; 1.72; 2.02e+08;  2.59;100
 5; 3.988; 1.68; 2.14e+08;  2.54;100
 5; 4.000; 1.57; 1.36e+08;  2.43;100
 5; 4.000; 1.42; 1.45e+07;  2.29;100
 5; 3.936; 1.33; 3.33e+08;  2.08;100
 5; 3.950; 1.32; 2.48e+08;  2.09;100
 5; 3.975; 1.29; 2.86e+07;  2.12;100
 5; 3.914; 1.14; 3.78e+08;  1.88;100
 5; 3.936; 1.14; 1.66e+08;  1.91;100
 5; 3.905; 1.07; 3.91e+08;  1.80;100
 5; 3.923; 1.03; 1.20e+08;  1.81;100
 5; 3.900; 1.00; 3.59e+08;  1.74;100
 5; 3.923; 1.00; 5.67e+07;  1.79;100
 5; 3.892; 0.97; 4.02e+08;  1.71;100
 5; 3.909; 0.95; 1.33e+08;  1.73;100
 5; 3.881; 0.92; 4.69e+08;  1.65;100
 5; 3.854; 0.91; 7.73e+08;  1.63;100
 5; 3.869; 0.90; 5.91e+08;  1.63;100
 5; 3.900; 0.90; 1.46e+08;  1.67;100
 5; 3.850; 0.86; 7.85e+08;  1.59;100
 5; 3.819; 0.85; 1.75e+09;  1.44;100
 5; 3.800; 0.81; 2.16e+09;  1.38;100
 5; 3.784; 0.77; 2.46e+09;  1.34;100
 5; 3.798; 0.74; 2.46e+09;  1.33;100
 5; 3.828; 0.68; 1.03e+09;  1.43;100
 5; 3.847; 0.66; 5.77e+08;  1.43;100
 5; 3.784; 0.67; 3.01e+09;  1.27;100
 5; 3.745; 0.69; 3.09e+09;  1.28;100
 5; 3.825; 0.63; 1.09e+09;  1.39;100
 5; 3.786; 0.63; 3.17e+09;  1.24;100
 5; 3.837; 0.60; 7.00e+08;  1.38;100
 5; 3.837; 0.58; 6.28e+08;  1.37;100
 5; 3.791; 0.59; 3.28e+09;  1.22;100
 5; 3.819; 0.53; 1.16e+09;  1.31;100
 1; 3.553; 3.77; 3.18e+07;  7.67;100
 5; 4.212; 3.38; 3.41e+07;  6.46;100
 5; 4.150; 3.00; 5.57e+07;  5.12;100
 5; 4.100; 2.71; 8.53e+07;  4.30;100
 5; 4.075; 2.66; 9.22e+07;  4.19;100
 5; 4.100; 2.66; 9.18e+07;  4.17;100
 5; 4.030; 2.39; 1.42e+08;  3.54;100
 5; 4.167; 2.51; 2.75e+07;  4.28;100
 5; 4.030; 2.15; 1.90e+08;  3.10;100
 5; 4.117; 2.23; 4.42e+07;  3.59;100
 5; 4.062; 2.06; 1.02e+08;  3.18;100
 5; 4.075; 2.08; 8.47e+07;  3.24;100
 5; 4.100; 2.07; 3.44e+07;  3.30;100
 5; 4.030; 1.94; 1.44e+08;  2.94;100
 5; 4.075; 2.02; 7.17e+07;  3.15;100
 5; 4.030; 1.88; 1.37e+08;  2.86;100
 5; 4.010; 1.84; 1.75e+08;  2.78;100
 5; 4.030; 1.87; 1.36e+08;  2.84;100
 5; 3.994; 1.73; 2.03e+08;  2.62;100
 5; 4.000; 1.73; 1.88e+08;  2.62;100
 5; 4.075; 1.85; 1.20e+07;  2.94;100
 5; 4.010; 1.74; 1.62e+08;  2.65;100
 5; 4.062; 1.80; 2.33e+07;  2.84;100
 5; 4.030; 1.72; 9.41e+07;  2.65;100
 5; 4.010; 1.68; 1.48e+08;  2.57;100
 5; 4.050; 1.72; 2.00e+07;  2.72;100
 5; 4.010; 1.64; 1.32e+08;  2.53;100
 5; 4.040; 1.67; 2.52e+07;  2.63;100
 5; 3.981; 1.55; 2.06e+08;  2.38;100
 5; 3.981; 1.54; 2.02e+08;  2.36;100
 5; 3.975; 1.50; 2.13e+08;  2.31;100
 5; 3.981; 1.44; 1.51e+08;  2.26;100
 5; 3.927; 1.36; 3.86e+08;  2.11;100
 5; 4.000; 1.43; 1.88e+07;  2.29;100
 5; 3.988; 1.40; 6.96e+07;  2.24;100
 5; 3.981; 1.38; 9.58e+07;  2.21;100
 5; 3.988; 1.39; 5.62e+07;  2.23;100
 5; 3.981; 1.36; 7.28e+07;  2.19;100
 5; 3.918; 1.29; 4.18e+08;  2.03;100
 5; 3.963; 1.32; 1.67e+08;  2.11;100
 5; 3.918; 1.28; 4.15e+08;  2.02;100
 5; 3.975; 1.33; 8.11e+07;  2.15;100
 5; 3.936; 1.27; 3.01e+08;  2.02;100
 5; 3.936; 1.23; 2.68e+08;  1.98;100
 5; 3.936; 1.20; 2.45e+08;  1.96;100
 5; 3.963; 1.22; 2.87e+07;  2.03;100
 5; 3.950; 1.19; 1.03e+08;  1.98;100
 5; 3.923; 1.12; 2.74e+08;  1.87;100
 5; 3.885; 0.99; 5.08e+08;  1.71;100
 5; 3.885; 0.93; 4.38e+08;  1.67;100
 5; 3.877; 0.85; 4.02e+08;  1.60;100
 5; 3.877; 0.76; 1.16e+08;  1.54;100
 5; 3.798; 0.37; 1.66e+09;  1.19;100
 5; 3.914; 1.87; 3.20e+08;  2.63;100
 5; 3.941; 1.84; 3.42e+08;  2.55;100
 5; 3.914; 1.73; 4.08e+08;  2.41;100
 3; 3.715; 1.79; 2.06e+08;  3.10;100
 5; 3.941; 1.66; 4.34e+08;  2.31;100
 5; 3.888; 1.61; 5.08e+08;  2.24;100
 5; 3.909; 1.55; 5.42e+08;  2.16;100
 3; 3.698; 1.57; 2.76e+08;  2.80;100
 5; 3.905; 1.40; 6.57e+08;  1.99;100
 5; 3.923; 1.20; 3.48e+08;  1.94;100
 5; 3.909; 1.13; 4.08e+08;  1.87;100
 5; 3.862; 1.11; 1.04e+09;  1.68;100
 5; 3.854; 1.10; 1.09e+09;  1.67;100
 5; 3.896; 1.06; 4.65e+08;  1.79;100
 5; 3.873; 0.98; 6.24e+08;  1.71;100
 5; 3.918; 0.95;-1.66e+07;  1.74;100
 5; 3.888; 0.92; 3.74e+08;  1.67;100
 5; 3.885; 0.89; 3.76e+08;  1.64;100
 5; 3.892; 0.89; 2.44e+08;  1.65;100
 5; 3.869; 0.88; 5.73e+08;  1.62;100
 5; 3.847; 0.81; 7.81e+08;  1.54;100
 5; 3.806; 0.47; 1.53e+09;  1.26;100
 5; 3.988; 2.46; 1.23e+08;  3.76;100
 5; 4.100; 2.59; 9.97e+07;  4.02;100
 5; 4.250; 2.93; 6.08e+06;  5.70;100
 5; 4.000; 2.31; 1.58e+08;  3.40;100
 5; 4.267; 2.76;-2.18e+07;  5.50;100
 5; 3.963; 2.06; 2.34e+08;  2.92;100
 5; 4.000; 2.10; 2.19e+08;  2.96;100
 5; 4.010; 2.09; 2.15e+08;  2.97;100
 5; 3.981; 2.03; 2.48e+08;  2.85;100
 5; 4.100; 2.15; 5.50e+07;  3.42;100
 5; 4.062; 2.06; 1.02e+08;  3.18;100
 5; 3.945; 1.87; 3.25e+08;  2.60;100
 5; 3.969; 1.86; 3.18e+08;  2.59;100
 5; 4.150; 2.18;-2.48e+07;  3.69;100
 5; 3.923; 1.80; 3.67e+08;  2.50;100
 5; 3.914; 1.78; 3.75e+08;  2.48;100
 5; 3.918; 1.78; 3.76e+08;  2.48;100
 5; 3.950; 1.80; 3.59e+08;  2.49;100
 5; 3.932; 1.78; 3.77e+08;  2.47;100
 5; 4.040; 1.91; 1.22e+08;  2.92;100
 5; 4.010; 1.87; 1.76e+08;  2.82;100
 5; 3.963; 1.77; 3.59e+08;  2.46;100
 5; 4.100; 1.98; 4.53e+06;  3.20;100
 5; 3.963; 1.76; 3.62e+08;  2.45;100
 5; 3.941; 1.71; 4.09e+08;  2.37;100
 5; 4.000; 1.76; 1.90e+08;  2.65;100
 5; 3.956; 1.69; 3.98e+08;  2.36;100
 5; 3.927; 1.62; 4.76e+08;  2.25;100
 5; 3.975; 1.66; 2.46e+08;  2.50;100
 5; 4.030; 1.73; 9.87e+07;  2.67;100
 5; 3.918; 1.60; 5.03e+08;  2.22;100
 5; 3.936; 1.61; 4.68e+08;  2.24;100
 5; 3.981; 1.65; 2.28e+08;  2.50;100
 5; 3.981; 1.63; 2.25e+08;  2.47;100
 5; 3.892; 1.51; 5.97e+08;  2.10;100
 5; 4.000; 1.58; 1.40e+08;  2.43;100
 5; 4.020; 1.61; 6.95e+07;  2.51;100
 5; 4.040; 1.63;-5.17e+05;  2.60;100
 5; 4.050; 1.65;-2.90e+07;  2.64;100
 5; 3.969; 1.53; 2.48e+08;  2.33;100
 5; 4.000; 1.57; 1.36e+08;  2.43;100
 5; 3.923; 1.45; 5.70e+08;  2.07;100
 5; 3.975; 1.50; 2.12e+08;  2.30;100
 5; 3.914; 1.43; 6.14e+08;  2.03;100
 5; 3.941; 1.42; 3.36e+08;  2.19;100
 5; 3.975; 1.45; 1.89e+08;  2.26;100
 5; 3.963; 1.40; 2.28e+08;  2.19;100
 5; 3.941; 1.38; 3.28e+08;  2.14;100
 5; 4.020; 3.11; 4.54e+07;  5.71;100
 5; 4.010; 2.86; 6.44e+07;  4.88;100
 5; 3.963; 2.78; 7.17e+07;  4.69;100
 5; 4.087; 2.98; 5.65e+07;  5.12;100
 5; 3.963; 2.78; 7.22e+07;  4.68;100
 5; 4.040; 2.82; 6.97e+07;  4.71;100
 5; 4.087; 2.85; 6.84e+07;  4.73;100
 5; 4.030; 2.73; 8.14e+07;  4.43;100
 5; 3.994; 2.62; 9.41e+07;  4.19;100
 5; 4.000; 2.60; 9.76e+07;  4.13;100
 5; 4.300; 3.22; 2.95e+06;  6.94;100
 5; 4.030; 2.54; 1.11e+08;  3.91;100
 5; 4.300; 3.12;-3.61e+06;  6.70;100
 5; 4.133; 2.62; 6.08e+07;  4.38;100
 5; 4.167; 2.69; 4.26e+07;  4.63;100
 5; 4.325; 3.07;-1.66e+07;  6.91;100
 5; 4.150; 2.63; 5.09e+07;  4.45;100
 5; 4.075; 2.43; 1.26e+08;  3.65;100
 5; 4.150; 2.58; 4.87e+07;  4.35;100
 5; 4.133; 2.54; 5.89e+07;  4.21;100
 5; 4.238; 2.75;-4.09e+06;  5.21;100
 5; 4.030; 2.29; 1.62e+08;  3.33;100
 5; 4.183; 2.52; 9.99e+06;  4.40;100
 5; 4.150; 2.38; 2.65e+07;  3.99;100
 5; 3.988; 2.04; 2.42e+08;  2.87;100
 5; 4.010; 2.05; 2.26e+08;  2.90;100
 5; 4.000; 2.00; 2.46e+08;  2.82;100
 5; 3.975; 1.93; 2.86e+08;  2.70;100
 5; 4.150; 2.24;-5.72e+06;  3.78;100
 5; 4.010; 1.89; 1.77e+08;  2.85;100
 5; 4.133; 2.10;-2.18e+07;  3.49;100
 5; 4.087; 1.96; 2.55e+07;  3.11;100
 5; 3.994; 1.79; 2.06e+08;  2.70;100
 5; 4.075; 1.90; 3.43e+07;  2.99;100
 5; 4.020; 1.76; 1.39e+08;  2.68;100
 5; 3.988; 1.68; 2.14e+08;  2.55;100
 5; 4.050; 1.75; 3.92e+07;  2.75;100
 5; 4.050; 1.74; 2.98e+07;  2.73;100
 5; 4.030; 1.70; 8.56e+07;  2.63;100
 5; 3.969; 1.58; 2.57e+08;  2.40;100
 5; 4.000; 1.60; 1.51e+08;  2.46;100
 5; 4.010; 1.58; 9.96e+07;  2.46;100
 5; 3.950; 1.48; 3.09e+08;  2.26;100
 5; 3.963; 1.47; 2.56e+08;  2.26;100
 5; 3.988; 1.50; 1.57e+08;  2.33;100
 5; 3.844; 1.37; 7.58e+08;  1.96;100
 5; 3.956; 1.39; 2.53e+08;  2.17;100
 5; 3.981; 1.39; 1.05e+08;  2.21;100
 5; 3.956; 1.36; 2.34e+08;  2.13;100
 5; 3.941; 1.33; 3.09e+08;  2.09;100
 5; 3.963; 1.34; 1.80e+08;  2.12;100
 5; 3.956; 1.32; 2.07e+08;  2.10;100
 5; 3.914; 1.29; 4.41e+08;  2.02;100
 5; 3.828; 1.27; 9.09e+08;  1.84;100
 5; 3.994; 1.36;-2.45e+07;  2.22;100
 5; 3.885; 1.26; 8.18e+08;  1.83;100
 5; 3.963; 1.30; 1.38e+08;  2.09;100
 5; 3.981; 1.31; 2.04e+06;  2.15;100
 5; 3.945; 1.23; 2.05e+08;  2.00;100
 5; 3.956; 1.23; 1.05e+08;  2.02;100
 5; 3.936; 1.17; 2.16e+08;  1.94;100
 5; 3.950; 1.17; 7.02e+07;  1.96;100
 5; 3.923; 1.15; 3.05e+08;  1.89;100
 5; 3.896; 1.09; 4.82e+08;  1.81;100
 5; 3.877; 1.06; 6.24e+08;  1.78;100
 5; 3.927; 1.07; 1.35e+08;  1.84;100
 5; 3.927; 1.06; 1.10e+08;  1.83;100
 5; 3.905; 1.03; 3.46e+08;  1.77;100
 5; 3.896; 0.99; 3.80e+08;  1.73;100
 5; 3.905; 0.98; 2.55e+08;  1.73;100
 5; 3.873; 0.94; 5.88e+08;  1.67;100
 5; 3.862; 0.94; 7.09e+08;  1.66;100
 5; 3.837; 0.94; 1.37e+09;  1.53;100
 5; 3.914; 0.95; 4.17e+07;  1.73;100
 5; 3.858; 0.90; 7.24e+08;  1.62;100
 3; 3.644; 1.06; 4.75e+09;  1.19;100
 5; 3.854; 0.80; 6.72e+08;  1.54;100
 3; 3.656; 0.94; 3.13e+09;  1.32;100
 5; 3.831; 0.59; 8.66e+08;  1.37;100
 5; 3.816; 0.49; 1.16e+09;  1.28;100
 5; 3.900; 2.22; 1.67e+08;  3.35;100
 5; 3.988; 2.21; 1.86e+08;  3.18;100
 3; 3.754; 2.15; 1.36e+08;  3.65;100
 5; 4.100; 2.37; 7.94e+07;  3.79;100
 5; 4.020; 2.17; 1.91e+08;  3.11;100
 5; 3.900; 2.03; 2.33e+08;  2.94;100
 5; 3.981; 2.09; 2.27e+08;  2.95;100
 5; 3.994; 2.06; 2.32e+08;  2.90;100
 5; 4.100; 2.13; 5.19e+07;  3.39;100
 5; 4.075; 1.97; 6.12e+07;  3.08;100
 5; 4.020; 1.85; 1.55e+08;  2.80;100
 5; 3.936; 1.55; 4.92e+08;  2.18;100
 5; 3.956; 1.52; 2.91e+08;  2.31;100
 5; 3.963; 1.48; 2.59e+08;  2.27;100
 5; 4.000; 1.51; 9.69e+07;  2.36;100
 5; 3.994; 1.48; 1.06e+08;  2.32;100
 5; 3.969; 1.44; 2.17e+08;  2.24;100
 5; 3.950; 1.39; 2.86e+08;  2.16;100
 5; 4.000; 1.43; 2.31e+07;  2.30;100
 5; 3.994; 1.40; 3.22e+07;  2.26;100
 5; 3.981; 1.35; 5.84e+07;  2.18;100
